buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
clean,1.098612,1.098612,0.693147,0,0.044576,0.005682,5.173321,1,0.693147,3.333839,0.07675,6.536692,6.186614,6.944087
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.53814,6.186867,6.246107
clean,1.098612,1.098612,0.693147,0,0.025737,0.03297,5.596568,1,0.693147,0.7471,0.095818,6.539586,6.188882,6.946976
clean,1.098612,1.386294,1.098612,0.301718,0.018642,0.005362,5.231109,1,0.693147,0.760867,0.005362,6.54103,6.190922,6.948897
buggy,1.098612,1.386294,1.098612,0.093039,0.026787,0.020158,4.99946,1,0.693147,3.653584,0.078301,6.542472,6.192667,6.950815
buggy,1.098612,2.302585,2.079442,0.271705,2.006259,0.018169,3.193558,0,0.693147,2.846565,0.059321,6.543912,6.193337,6.952729
clean,1.098612,1.386294,1.098612,0.306719,0.122705,0.034049,5.239984,1,0.693147,0.685036,0.007961,6.54535,6.195083,6.954639
buggy,1.098612,1.386294,1.098612,0.457032,0.005904,0.005904,5.538644,1,1.098612,1.806095,0.055659,6.546785,6.197077,6.956545
clean,1.386294,1.386294,0,0,0,0,0,0,0,0,0,6.548219,6.198936,6.961296
clean,1.609438,2.944439,3.135494,0.273977,0.338467,0.042611,5.23036,0,1.098612,3.16272,0.041673,6.549651,6.200959,7.012115
clean,0,0,0,0,0,0,0,0,0,0,0,6.55108,6.202965,0
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.552508,6.193493,1.791759
clean,1.098612,1.94591,2.302585,0.461045,0.003617,0.018667,5.728917,1,1.386294,3.677333,0.020089,6.553933,6.195472,6.962243
clean,1.098612,1.791759,1.94591,0.484332,0.004667,0.004046,6.283117,0,1.098612,3.394371,0.031313,6.555357,6.19749,6.964136
clean,1.098612,1.94591,2.484907,0.284451,0.101865,0.56714,5.028803,0,0.693147,3.586564,0.004185,6.556778,6.199494,6.966024
buggy,1.098612,1.098612,0.693147,0,0.050719,0.009139,6.483872,1,1.098612,0.024015,0.063725,6.558198,6.201503,6.967909
buggy,1.098612,1.098612,1.386294,0.287956,0.028994,0.028153,6.648337,1,1.098612,3.59339,0.029834,6.559615,6.203513,6.969791
buggy,1.098612,1.386294,1.94591,0.424515,0.00534,0.00534,6.575076,0,1.386294,3.205389,0.03432,6.561031,6.205477,6.971669
buggy,1.098612,1.386294,2.197225,0.293671,0.108057,0.000746,5.817706,0,1.386294,3.333575,0.039485,6.562444,6.207442,6.973543
buggy,1.098612,1.791759,2.397895,0.372948,0.02343,0.005008,6.576596,1,1.098612,2.36805,0.019745,6.563856,6.20925,6.975414
clean,1.098612,1.098612,0.693147,0,0.047346,0.012048,4.424847,1,0.693147,4.35978,0.023953,6.565265,6.211238,6.977281
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.566672,6.211419,6.180017
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.568078,6.211786,6.980076
buggy,1.098612,1.098612,1.386294,0.284267,0.028186,0.029015,6.662174,1,1.098612,1.068613,0.030258,6.569481,6.21367,6.981935
clean,1.098612,1.098612,0.693147,0,0.003361,0.036368,5.697093,1,1.098612,1.098732,0.105361,6.570883,6.215488,6.98379
clean,1.098612,1.098612,0.693147,0,0.017493,0.017493,6.523562,1,1.098612,1.084003,0.064079,6.572283,6.217366,6.985642
buggy,1.098612,1.791759,2.944439,0.387989,0.036993,0.055853,5.029405,1,0.693147,4.03617,0.005837,6.57368,6.219347,6.98749
buggy,1.386294,1.791759,2.302585,0.204193,0.148218,0.007701,6.330692,0,1.386294,3.477146,0.028529,6.575076,6.219735,7.044905
buggy,1.098612,1.791759,2.833213,0.57838,7.406103,0,0,0,0,0,0,6.57647,6.221584,6.991177
clean,0.693147,0.693147,1.94591,0.582042,0.011976,0.011976,4.832306,1,0.693147,1.381636,0.001338,6.577861,6.217634,6.395262
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.579251,6.219478,6.39693
buggy,1.098612,1.386294,1.791759,0.197017,0.170761,0.031677,5.164786,1,0.693147,3.153146,0.005731,6.580639,6.221389,6.99485
clean,1.098612,1.098612,0.693147,0,0.001263,0.001263,6.675193,1,1.098612,1.636693,0.095138,6.582025,6.221441,6.996681
clean,0.693147,0.693147,0.693147,0,0.021979,0.021979,4.51086,1,0.693147,3.760514,0.125163,1.791759,1.446827,1.791759
buggy,1.098612,1.098612,0.693147,0,0.152412,0.049468,7.272746,0,1.098612,2.088049,0.048145,6.583409,6.219514,6.99851
clean,1.098612,1.791759,2.197225,0.576019,0.003435,0.000688,6.589691,0,1.098612,2.038929,0.021783,6.584791,6.221498,7.000334
clean,1.098612,1.098612,0.693147,0,0.073718,0.01087,5.214936,1,1.098612,1.964684,0.151806,6.586172,6.223447,7.002156
clean,0.693147,0.693147,0.693147,0,0.000328,0.000328,8.021585,0,1.098612,0.059251,0.023691,6.58755,6.225342,6.40688
clean,1.098612,1.386294,1.386294,0.368398,0.018332,0.001233,6.294343,1,1.386294,2.236357,0.042855,6.588926,6.225433,7.004882
buggy,1.098612,1.609438,1.94591,0.2737,0.041446,0.011779,5.978524,1,1.098612,3.302787,0.02878,6.590301,6.22737,7.006695
buggy,1.098612,1.386294,1.098612,0.323682,0.152407,0.019666,6.8645,0,0.693147,2.266261,0.018127,6.591674,6.229313,7.008505
buggy,1.098612,1.098612,0.693147,0,0.0125,0.004184,5.478553,1,0.693147,0.725169,0.032993,6.593045,6.231247,7.010312
clean,1.098612,1.098612,0.693147,0,0.057987,0.076592,4.620059,1,0.693147,2.093409,0.009901,6.594413,6.233206,7.012115
buggy,1.098612,1.098612,0.693147,0,0.003783,0.003783,6.675193,0,1.098612,1.398013,0.096286,6.595781,6.235163,7.013915
buggy,1.098612,1.386294,1.098612,0.666508,0.117189,0.037394,5.522792,1,0.693147,3.81996,0.01196,6.597146,6.237101,7.015712
clean,1.386294,1.791759,1.386294,0.031588,0.080996,0.001117,6.392922,0,0.693147,2.640984,0.019367,6.598509,6.239047,7.027315
buggy,1.098612,1.098612,2.302585,0.308333,0.034188,0.023071,6.187442,0,1.386294,2.437745,0.029312,6.59987,6.24095,7.019297
buggy,1.609438,1.791759,2.397895,0.264451,0.460143,0.039483,5.68358,1,1.098612,2.539837,0.036197,6.60123,6.242885,7.119636
clean,1.098612,1.098612,2.302585,0.308333,0.022838,0.033846,6.197665,1,1.386294,1.359285,0.029237,6.602588,6.23909,7.022868
clean,1.098612,1.386294,0,0,0,0,0,0,0,0,0,6.603944,6.240769,7.024649
clean,1.098612,1.098612,1.609438,0.200721,0.010777,0.006872,6.923825,1,1.098612,3.375213,0.027207,6.605298,6.240905,7.026427
clean,1.098612,1.386294,1.098612,0.561171,0.050726,0.001999,6.215941,1,1.098612,3.160204,0.048822,6.60665,6.24282,7.028201
clean,1.098612,1.098612,0.693147,0,0.066249,0.003419,5.680173,0,1.098612,1.065152,0.11626,6.608001,6.243108,7.029973
clean,1.098612,1.098612,1.386294,0.264936,0.017913,0.005546,6.174827,1,1.098612,1.499636,0.03886,6.609349,6.245042,7.031741
clean,1.098612,1.098612,0.693147,0,0.007552,0.001263,6.675193,1,1.098612,1.765771,0.097433,6.610696,6.246961,7.033506
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.612041,6.248633,7.035269
buggy,1.098612,1.609438,2.197225,0.253175,0.162824,0.133246,5.105945,0,0.693147,3.680489,0.021117,6.613384,6.250547,7.037028
clean,1.098612,1.386294,0,0,0,0,0,0,0,0,0,6.614726,6.252462,7.038784
clean,0,0,0,0,0,0,0,0,0,0,0,6.616065,6.254379,0
clean,1.098612,1.386294,1.609438,0.367354,0.046324,0.014266,5.164786,1,1.098612,3.863404,0.069376,6.617403,6.256293,7.040536
clean,1.098612,1.098612,1.098612,0.490423,0.014052,0.021634,5.965293,0,1.098612,3.767321,0.039105,6.618739,6.2582,7.042286
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.620073,6.258097,6.444131
clean,1.098612,1.386294,0,0,0,0,0,0,0,0,0,6.621406,6.260006,7.044905
clean,1.098612,1.098612,0.693147,0,0.003759,0.003759,5.585374,0,1.098612,0.702176,0.072627,6.622736,6.261911,7.046647
clean,1.098612,1.609438,1.609438,0.529146,0.309094,0.001471,5.140493,0,0.693147,3.225132,0.038983,6.624065,6.262152,7.048386
clean,1.098612,1.098612,0.693147,0,0.041495,0.040298,6.688977,1,0.693147,1.601714,0.073262,6.625392,6.263992,7.050123
buggy,1.098612,1.386294,1.098612,0.03407,0.184414,0.189049,5.883322,0,1.098612,4.247347,0.031618,6.626718,6.265877,7.051856
clean,1.098612,1.098612,0.693147,0,0.023257,0.011696,4.454347,1,0.693147,3.807162,0.100644,6.628041,6.26777,7.053586
clean,1.098612,1.098612,0.693147,0,0.080689,0.04919,4.787492,1,0.693147,4.289693,0.080689,6.629363,6.269608,7.055313
buggy,1.386294,1.94591,2.70805,0.286892,0.259385,0.028429,6.113266,0,1.098612,2.400211,0.022095,6.630683,6.27116,7.110696
clean,1.386294,1.386294,0,0,0,0,0,0,0,0,0,6.632002,6.273041,7.063904
clean,0,0,0,0,0,0,0,0,0,0,0,6.633318,6.274922,0
clean,0,0,0,0,0,0,0,0,0,0,0,6.634633,6.276783,0
clean,1.098612,1.098612,0.693147,0,0.000758,0.000758,7.185766,1,0.693147,2.389196,0.025441,6.635947,6.273081,7.060476
buggy,1.098612,1.609438,1.609438,0.230674,0.027158,0.006928,6.802395,1,1.098612,2.666464,0.021731,6.637258,6.272709,7.062192
buggy,1.098612,1.098612,0.693147,0,0.04915,0.022417,6.678342,1,1.098612,2.07716,0.098283,6.638568,6.273062,7.063904
clean,1.098612,1.098612,0.693147,0,0.007275,0.001684,7.485211,1,1.098612,1.75458,0.042337,6.639876,6.274837,7.065613
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.641182,6.276677,6.274762
clean,1.098612,1.791759,1.94591,0.297996,0.020932,0.006477,7.095479,0,1.098612,2.647776,0.028083,6.642487,6.278548,7.068172
buggy,1.098612,1.386294,1.098612,0.432463,0.124255,0.034673,5.428249,0,0.693147,4.058925,0.051569,6.64379,6.280415,7.069874
buggy,1.098612,1.098612,0.693147,0,0.397497,0.011834,4.442651,0,0.693147,4.604365,0.05782,6.645091,6.282282,7.071573
buggy,1.098612,1.94591,2.079442,0.321926,0.684796,1.00422,3.896519,0,0.693147,4.780442,0.037782,6.646391,6.28414,7.07327
buggy,1.098612,1.386294,2.079442,0.519887,0.048552,0.049867,5.336335,1,0.693147,4.315863,0.032628,6.647688,6.282353,7.074963
buggy,1.098612,1.609438,2.564949,0.399613,0.044208,0.028827,6.442295,0,1.386294,2.883672,0.028957,6.648985,6.284045,7.076654
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.650279,6.285896,6.287859
clean,1.098612,1.098612,0.693147,0,0.025697,0.027106,6.540308,0,1.098612,2.051322,0.068462,6.651572,6.287697,7.079184
buggy,1.609438,1.609438,0.693147,0,0.031058,0.031058,4.165114,0,0.693147,2.941334,0.046233,6.652863,6.289474,7.143618
buggy,1.386294,1.609438,0.693147,0,0.160343,0.13815,5.051457,0,1.098612,2.297193,0.218948,6.654153,6.291278,7.136483
buggy,1.098612,1.791759,1.94591,0.301849,0.03403,0.018576,4.758372,1,0.693147,3.644431,0.027035,6.65544,6.293105,7.084226
clean,1.386294,1.386294,0,0,0,0,0,0,0,0,0,6.656727,6.294842,7.091742
clean,1.386294,1.386294,0,0,0,0,0,0,0,0,0,6.658011,6.296682,7.094235
clean,0,0,0,0,0,0,0,0,0,0,0,6.659294,6.298491,0
clean,1.098612,1.098612,1.386294,0.399536,0.007878,0.007878,5.690359,0,1.098612,0.175226,0.049597,6.660575,6.30032,7.089243
buggy,1.098612,1.386294,1.098612,0.067684,0.025176,0.009064,6.71498,0,1.098612,3.515207,0.056641,6.661855,6.296179,7.09091
clean,1.098612,1.098612,0.693147,0,0.7404,0.176931,2.80336,1,0.693147,4.656063,0.229574,6.663133,6.298011,7.092574
buggy,1.098612,1.098612,1.386294,0.329074,0.085911,0.007473,7.013915,1,1.098612,1.966507,0.028687,6.664409,6.299758,7.094235
buggy,1.098612,1.098612,0.693147,0,0.55298,0.259511,6.070738,1,0.693147,0.595977,0.036368,6.665684,6.300075,7.095893
clean,1.098612,1.098612,0.693147,0,0.000537,0.001612,7.528869,1,1.098612,0.645987,0.041596,6.666957,6.301624,7.097549
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.668228,6.30345,6.311735
clean,1.098612,1.098612,0.693147,0,0.00056,0.001679,7.488014,1,1.098612,1.964113,0.042758,6.669498,6.305205,7.100027
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,0,0,0
clean,1.098612,1.098612,0.693147,0,0.059772,0.003617,5.624018,1,0.693147,4.487731,0.059772,6.670766,6.301277,7.101676
clean,1.098612,1.386294,1.098612,0.340492,0.019314,0,5.732263,0,1.098612,3.688654,0.081125,6.672033,6.303102,7.103322
buggy,1.098612,1.098612,1.791759,0.29771,0.023345,0.018204,6.81947,1,1.098612,2.551708,0.020563,6.673298,6.304906,7.104965
buggy,1.098612,1.098612,1.386294,0.055613,0.102748,0.059999,4.468778,1,0.693147,2.087918,0.045334,6.674561,6.306722,7.106606
clean,1.098612,1.098612,1.386294,0.655352,0.111775,0.64048,4.975008,0,0.693147,3.806407,0.016102,6.675823,6.308537,7.108244
clean,0.693147,0.693147,0.693147,0,5.062595,0,0,0,0,0,0,6.677083,6.310353,6.50279
buggy,1.098612,1.098612,0.693147,0,0.067118,0.019641,5.715382,0,0.693147,3.089077,0.016394,6.678342,6.312163,7.110696
buggy,1.098612,1.386294,1.098612,0.007748,2.428627,0,3.149882,0,0.693147,1.709699,0.183565,6.679599,6.313965,7.112327
clean,1.098612,1.098612,0.693147,0,0.009069,0.004812,7.532088,1,1.098612,0.031759,0.042493,6.680855,6.315747,7.113956
clean,1.386294,1.609438,1.098612,0.613632,0.017596,0.008837,5.135798,1,0.693147,2.707523,0.046251,6.682109,6.317544,7.16858
clean,1.386294,1.386294,0,0,0,0,0,0,0,0,0,6.683361,6.319336,7.124478
clean,1.609438,1.94591,1.098612,0.613632,0.035194,0.017752,4.439706,1,0.693147,3.242936,0.080272,6.684612,6.321132,7.18007
clean,0,0,0,0,0,0,0,0,0,0,0,6.685861,6.31687,0
buggy,1.386294,1.94591,2.772589,0.264494,0.04632,0.023087,6.5057,1,1.098612,2.956279,0.024256,6.687109,6.315023,7.174724
clean,1.098612,1.386294,1.098612,0.301718,0.748063,0.01917,3.963983,0,0.693147,3.921131,0.056441,6.688355,6.316802,7.12206
buggy,1.098612,1.609438,2.639057,0.270172,0.078428,0.018921,6.165838,0,1.386294,2.952407,0.030764,6.689599,6.318588,7.123673
clean,1.098612,1.098612,1.386294,0.590163,0.030722,0.013051,5.31812,0,0.693147,3.517605,0.022728,6.690842,6.32036,7.125283
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.692084,6.322152,6.519147
clean,1.098612,1.609438,0,0,0,0,0,0,0,0,0,0.693147,0.685645,0.693147
clean,1.098612,1.098612,0.693147,0,0,0.015773,5.754159,0,1.098612,3.089309,0.085288,6.693324,6.323884,7.127694
buggy,1.386294,1.94591,2.833213,0.330458,0.504032,0.057351,4.290459,0,0.693147,3.269782,0.007782,1.098612,1.09356,1.386294
clean,1.098612,1.098612,1.098612,0.574254,0.006138,0.003074,6.477998,1,1.098612,1.269555,0.045878,6.694562,6.325659,7.129298
buggy,1.098612,1.94591,1.791759,0.441956,0.007458,0.008029,5.853159,1,1.098612,3.772538,0.015994,6.695799,6.327408,7.130899
clean,1.098612,1.791759,1.386294,0.599546,0,0.02177,5.12158,0,0.693147,3.826262,0.065813,6.697034,6.327522,7.132498
buggy,1.386294,1.609438,1.098612,0.218051,0.216555,0.006694,5.413132,1,1.098612,2.082479,0.157132,6.698268,6.329261,7.188413
buggy,1.098612,2.079442,2.70805,0.381622,0.015223,0.005057,6.31078,0,1.386294,3.342879,0.022748,6.6995,6.331005,7.135687
buggy,1.098612,1.098612,2.302585,0.321,0.034523,0.021561,6.265491,0,1.386294,2.365852,0.02981,6.700731,6.332741,7.137278
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.70196,6.332787,6.546785
clean,1.098612,1.098612,1.386294,0.432982,0.209027,0.085158,4.590057,1,0.693147,3.492825,0.056493,6.703188,6.334508,7.13966
buggy,1.098612,2.197225,3.295837,0.347541,0.061059,0.027967,5.82904,0,1.386294,3.617837,0.025315,6.704414,6.336094,7.141245
clean,1.098612,1.098612,0.693147,0,0.003115,0.003115,6.464588,1,1.098612,0.70591,0.080882,6.705639,6.337843,7.142827
clean,1.098612,1.098612,0.693147,0,0.005427,0.018868,5.909441,1,0.693147,4.190239,0.04522,6.706862,6.339581,7.144407
buggy,1.098612,1.098612,1.098612,0.669428,0.222254,0.144581,5.420535,1,0.693147,2.914674,0.041355,6.708084,6.335474,7.145984
buggy,1.098612,1.098612,0.693147,0,0.701958,0.54047,4.736198,0,0.693147,4.768419,0.068403,6.709304,6.33722,7.147559
buggy,1.386294,1.791759,1.386294,0.64468,0.056663,0.028733,6.657497,1,0.693147,2.479123,0.025395,6.710523,6.338958,7.203406
clean,1.098612,1.098612,0.693147,0,0.009434,0.002367,6.739337,1,1.098612,1.392962,0.09918,6.71174,6.3407,7.150701
clean,1.098612,1.098612,0.693147,0,0.046305,0.057553,6.047372,0,0.693147,0.733785,0.068677,6.712956,6.340342,7.152269
buggy,1.098612,2.397895,3.496508,0.27726,0.157923,0.116984,5.884926,0,1.609438,3.539953,0.015136,6.714171,6.342007,7.153834
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.715383,6.342264,6.371612
clean,1.098612,1.098612,0.693147,0,0.169234,0.061875,4.955827,0,0.693147,0.591592,0.021053,6.716595,6.343931,7.156177
buggy,1.098612,1.791759,1.609438,0.235651,0.072764,0.049093,6.851185,0,1.098612,3.082987,0.022002,6.717805,6.345647,7.157735
clean,1.098612,1.098612,0.693147,0,0.021227,0.002381,6.041444,0,0.693147,0.637556,0.071295,6.719013,6.347368,7.159292
buggy,1.098612,1.386294,1.386294,0.289351,0.120118,0.002084,6.866412,0,1.098612,0.009339,0.029132,6.72022,6.349094,7.160846
clean,1.098612,1.791759,1.098612,0.224313,0.113555,0.102191,4.382027,1,0.693147,4.205621,0.049393,6.721426,6.350608,7.162397
buggy,1.098612,2.397895,3.806662,0.353666,0.382044,0.274922,4.723975,0,0.693147,3.911465,0.005685,6.72263,6.351965,7.163947
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,0,0,0
buggy,1.386294,1.609438,1.609438,0.246212,0.102417,0.011185,5.937159,1,1.098612,2.544448,0.065926,6.723832,6.352349,7.219642
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.725034,6.353996,6.472346
buggy,1.098612,1.098612,0.693147,0,0.034546,0,5.654242,0,0.693147,2.242236,0.064648,1.94591,1.598634,2.079442
buggy,1.098612,1.386294,2.484907,0.268063,0.123077,0.033949,5.68093,0,1.386294,2.08924,0.045311,6.726233,6.353874,7.167809
buggy,1.098612,1.386294,1.098612,0.469327,0.154998,0.001483,5.823046,0,0.693147,1.071279,0.043548,6.727432,6.355602,7.16935
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.728629,6.357294,7.170888
buggy,1.098612,1.098612,0.693147,0,0.014954,0,5.585374,0,1.098612,3.398841,0.076124,6.729824,6.358944,7.172425
clean,1.098612,1.098612,1.098612,0.270727,0.003267,0.001635,7.332369,1,1.098612,1.80484,0.033465,6.731018,6.360644,7.173958
buggy,1.098612,1.098612,0.693147,0,0.006715,0.001554,7.565534,1,1.098612,0.003801,0.044102,6.732211,6.362362,7.17549
buggy,1.386294,1.609438,1.386294,0.104027,0.215461,0.001023,5.789348,0,1.386294,0.684018,0.089957,6.733402,6.364074,7.231287
clean,1.386294,1.386294,0,0,0,0,0,0,0,0,0,6.734592,6.365779,7.187657
clean,0,0,0,0,0,0,0,0,0,0,0,6.73578,6.367497,0
clean,0,0,0,0,0,0,0,0,0,0,0,6.736967,6.369211,0
clean,0,0,0,0,0,0,0,0,0,0,0,6.738152,6.370854,0
clean,1.098612,1.098612,0.693147,0,0.281184,0.092323,5.671604,1,1.098612,1.500201,0.066803,6.739337,6.366905,7.18007
buggy,1.098612,1.94591,2.197225,0.307856,0.079188,0.025477,5.018385,0,0.693147,1.644716,0.014872,6.740519,6.368391,7.181592
clean,0.693147,0.693147,1.098612,0.457032,0.026433,0.026433,4.043051,0,0.693147,0.608034,0.035091,6.741701,6.36845,6.570883
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,1.386294,1.356569,1.098612
clean,1.098612,1.098612,1.098612,0.304391,0.028726,0.020363,6.370471,1,1.386294,1.810099,0.067124,6.742881,6.367849,7.183871
buggy,1.098612,1.098612,0.693147,0,0.090253,0.050644,6.050912,1,0.693147,2.096114,0.072842,6.744059,6.369512,7.185387
clean,1.098612,1.098612,0.693147,0,0.002066,0.00155,7.568121,1,1.098612,1.802281,0.044485,6.745236,6.371195,7.186901
clean,1.098612,1.098612,0.693147,0,0.022013,0.009494,5.754159,1,0.693147,2.198014,0.003175,6.746412,6.372874,7.188413
clean,1.098612,1.098612,0.693147,0,0.01194,0.01194,5.120983,1,0.693147,2.05995,0.058326,6.747587,6.374568,7.189922
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.74876,6.376263,6.498282
buggy,1.098612,1.386294,1.098612,0.591105,0.012381,0.004971,5.306618,1,0.693147,4.235144,0.014839,1.609438,1.579475,1.94591
buggy,1.098612,1.098612,0.693147,0,0.001033,0.000517,7.568379,1,1.098612,1.067462,0.044968,1.791759,1.766813,2.197225
clean,0,0,0,0,0,0,0,0,0,0,0,1.94591,1.920093,0
clean,0,0,0,0,0,0,0,0,0,0,0,2.079442,2.05687,0
buggy,1.098612,1.098612,0.693147,0,0.02927,0.009852,5.313206,1,0.693147,4.396266,0.024451,2.197225,2.174705,2.397895
buggy,1.098612,1.098612,0.693147,0,0.034165,0.028039,5.760478,1,0.693147,1.780286,0.006299,2.302585,2.282291,2.564949
buggy,1.098612,1.386294,1.098612,0.457032,0.00068,0.00136,7.293242,1,1.386294,2.253842,0.030167,2.397895,2.377153,2.70805
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,2.484907,2.465894,2.833213
clean,1.098612,1.098612,0.693147,0,0.003145,0.003145,5.763622,1,1.098612,0.8791,0.009404,2.564949,2.546292,2.944439
clean,1.098612,1.098612,0.693147,0,0.020203,0,3.912023,0,0.693147,4.905704,0.115513,2.639057,2.620522,3.044522
clean,1.098612,1.098612,0.693147,0,0.00772,0.004639,7.568637,1,1.386294,0.698478,0.045944,2.70805,2.690606,3.135494
buggy,1.098612,1.609438,1.098612,0.245397,0.16065,0.135604,2.902207,1,0.693147,2.690714,0.16065,2.772589,2.756212,3.218876
clean,1.098612,1.791759,2.397895,0.304957,0.143466,0.048138,5.069954,0,1.098612,2.612259,0.011316,2.833213,2.811587,3.295837
buggy,0.693147,1.098612,2.484907,0.411833,0.396907,0.202007,4.773765,0,0.693147,2.552028,0.005407,2.890372,2.869795,2.70805
clean,1.098612,1.098612,1.098612,0.390392,0.023906,0.017982,4.426841,1,0.693147,4.217809,0.053006,2.944439,2.923984,3.401197
clean,1.098612,1.098612,1.098612,0.166521,0.030984,0.002096,5.477856,1,1.098612,2.456481,0.026907,2.995732,2.976269,3.465736
buggy,1.098612,1.098612,0.693147,0,0.004118,0.004118,7.570185,1,1.386294,1.375618,0.046368,3.044522,3.025946,3.526361
clean,1.386294,1.386294,0,0,0,0,0,0,0,0,0,3.091042,3.073244,3.610918
buggy,1.609438,2.944439,3.73767,0.33693,0.120845,0.052614,5.445465,1,1.386294,3.258239,0.023199,3.135494,3.118339,3.688879
clean,0,0,0,0,0,0,0,0,0,0,0,3.178054,3.161607,0
buggy,1.098612,1.098612,0.693147,0,0.00309,0.00309,7.570185,1,1.386294,1.704295,0.04686,3.218876,3.191751,3.688879
clean,1.098612,1.098612,1.098612,0.693147,0.012073,0.012073,5.10998,1,1.098612,1.856634,0.021032,6.749931,6.349059,7.192182
buggy,1.098612,1.098612,0.693147,0,0.230956,0.272867,5.32301,1,1.098612,2.39197,0.028988,6.751101,6.350781,7.193686
clean,1.098612,1.098612,0.693147,0,0.022494,0.015052,6.270043,1,0.693147,3.66234,0.031719,3.258097,3.22843,3.73767
clean,1.386294,1.386294,0,0,0,0,0,0,0,0,0,6.75227,6.350711,7.204893
clean,1.386294,2.079442,1.791759,0.211674,0.025386,0.027723,6.370586,1,1.386294,2.586861,0.038007,6.753438,6.352452,7.207119
clean,1.386294,1.609438,1.098612,0.333905,0.018191,0.007907,6.916467,1,1.386294,2.617009,0.046058,6.754604,6.354055,7.252054
buggy,1.098612,1.098612,0.693147,0,0.143444,0.045234,5.27556,1,0.693147,3.259465,0.097878,6.755769,6.355783,7.199678
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.756932,6.357501,7.201171
clean,1.098612,1.098612,0.693147,0,0.005949,0.001193,6.732211,1,0.693147,3.093245,0.078021,6.758095,6.359226,7.202661
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.759255,6.36095,7.204149
buggy,1.098612,1.609438,2.302585,0.341045,1.452962,0.022039,3.431296,0,0.693147,2.631198,0.01108,6.760415,6.362668,7.205635
clean,1.098612,1.098612,0.693147,0,0.009866,0.00424,6.561031,1,1.098612,3.214804,0.073703,6.761573,6.364388,7.207119
clean,1.098612,1.098612,0.693147,0,0.024491,0.087011,4.804021,1,0.693147,3.912517,0.087011,6.76273,6.366077,7.2086
clean,1.098612,1.098612,1.791759,0.334792,0.142131,0.259363,4.176949,0,1.098612,2.6392,0.033711,6.763885,6.367784,7.21008
clean,1.098612,1.098612,0.693147,0,0.006668,0.002057,7.572503,0,1.386294,0.958756,0.047736,3.295837,3.262897,3.78419
clean,1.098612,1.098612,0.693147,0,0.001026,0.000513,7.574815,1,1.386294,0.079615,0.048118,3.332205,3.300249,3.828641
clean,1.098612,1.098612,0.693147,0,0.032599,0,6.048554,0,1.098612,3.281475,0.077399,3.367296,3.336325,3.871201
buggy,1.098612,2.302585,3.496508,0.331185,0.022691,0.015627,6.034684,1,1.609438,3.9528,0.021737,6.765039,6.363926,7.211557
buggy,1.098612,1.386294,1.609438,0.223261,0.009148,0.009798,7.041936,1,1.386294,2.789366,0.028047,6.766192,6.36364,7.213032
clean,1.098612,1.386294,1.098612,0.457032,0.02353,0.00678,4.997212,1,1.098612,2.975836,0.030153,6.767343,6.365322,7.214504
buggy,1.098612,1.609438,1.94591,0.452767,0.039553,0.015348,5.516878,1,1.386294,3.763379,0.038907,3.401197,3.360938,3.912023
clean,1.098612,1.098612,0.693147,0,0,0.007463,4.901564,1,0.693147,3.430468,0.119862,3.433987,3.394478,3.951244
buggy,1.098612,1.098612,1.386294,0.399536,0.026111,0.004399,5.428468,1,1.098612,3.363039,0.069541,6.768493,6.361598,7.215975
clean,1.098612,1.386294,1.098612,0.693147,0.035282,0.035282,5.204007,0,1.098612,2.404672,0.035282,6.769642,6.363316,7.217443
clean,1.098612,1.098612,0.693147,0,0.005222,0.005222,5.257495,0,0.693147,3.43064,0.010417,6.770789,6.365033,7.21891
clean,1.098612,1.386294,1.098612,0.518058,0.230806,0.129678,4.473542,0,0.693147,2.829495,0.05062,6.771936,6.366747,7.220374
clean,1.098612,1.098612,0.693147,0,0.019208,0.023953,6.024658,1,1.098612,3.457244,0.045031,6.77308,6.368458,7.221836
